_id,geoid,name,year,total_est,total_se,aian_est,aian_se,api_est,api_se,asian_est,asian_se,black_est,black_se,hisp_est,hisp_se,nhisp_est,nhisp_se,nhopi_est,nhopi_se,nhwhite_est,nhwhite_se,nnhwhite_est,nnhwhite_se,other_est,other_se,othermore_est,othermore_se,twomore_est,twomore_se,white_est,white_se
383,04000US47,Tennessee,2013,17.785627,0.23662348,,,,,9.112174,1.4874015,28.85952,0.67106938,33.938496,1.8349602,16.970392,0.26534289,,,14.230778,0.25028053,28.480507,1.2102768,32.213463,3.5910091,30.137331,1.9192811,28.55616,1.9532727,15.061705,0.26673523
384,04000US47,Tennessee,2014,18.33989,0.26625627,,,,,13.441036,1.8922452,30.87645,0.80995208,35.483246,1.6230056,17.449274,0.29258874,,,14.295384,0.25601497,30.305035,1.2967483,42.442791,3.0015974,32.083805,1.67342,24.531635,1.7627915,15.091703,0.26565307
385,04000US47,Tennessee,2015,16.736588,0.28736824,18.632202,3.5838835,,,10.304732,1.9130479,25.379732,0.80164188,30.655203,1.563436,15.991985,0.31412712,,,13.821257,0.25383645,25.217953,1.3437179,35.734074,3.1484809,28.885109,1.9002048,24.450592,2.3586984,14.472768,0.27124265
386,04000US47,Tennessee,2016,15.767791,0.24191777,,,,,12.180824,1.4286271,26.354357,0.87531775,27.682692,1.490738,15.107463,0.26842329,,,12.541491,0.24230823,25.126705,1.1759316,29.466776,2.9460578,26.035843,1.4660919,24.051701,1.5599321,13.167171,0.25627759
387,04000US47,Tennessee,2017,14.953865,0.233436,,,,,10.68741,1.6932034,24.234577,0.77202773,24.460142,1.381484,14.411764,0.25907227,,,12.139979,0.24039535,23.003042,1.1330435,29.837013,3.6617298,23.3629,1.6749669,19.26845,1.3779587,12.685482,0.23400871
388,04000US48,Texas,2009,17.166628,0.14829771,20.098211,1.9358069,,,12.062587,0.71609604,23.138016,0.4929477,26.371769,0.3274262,11.740768,0.30480218,,,8.9576721,0.1365833,24.343391,0.30223137,26.607872,0.63262916,24.448231,0.54102361,15.966249,0.82580018,15.442094,0.16562007
389,04000US48,Texas,2010,17.906519,0.13143194,23.13121,2.2965496,,,12.616354,0.67093456,24.750761,0.43808514,26.767338,0.30404389,12.490592,0.28191641,,,9.2765379,0.14760494,25.029867,0.26883495,28.020493,0.71416658,26.092266,0.59987986,19.331602,0.99813259,16.01017,0.14550009
390,04000US48,Texas,2011,18.462505,0.15276228,23.636597,1.6951462,,,12.531574,0.7809642,25.11994,0.48100686,27.8034,0.32666925,12.659711,0.32028535,,,9.4281454,0.1757514,25.786171,0.31093338,28.249741,0.99344158,25.892788,0.77777082,18.879206,0.82867789,16.799519,0.16509748
391,04000US48,Texas,2012,17.926363,0.14004473,25.919067,2.0646491,,,11.999005,0.5838896,24.870972,0.41036016,26.197285,0.26925287,12.772964,0.28259134,,,9.5921135,0.15368812,24.585339,0.28009737,26.856936,0.87972713,24.493637,0.68288893,18.29125,0.77092475,16.384155,0.16156398
392,04000US48,Texas,2013,17.535027,0.15329938,19.670414,2.0372341,,,10.835685,0.58277577,24.481348,0.43419319,25.533459,0.30131206,12.517558,0.31305853,,,9.4146404,0.12112581,23.913862,0.28968677,25.38813,0.84154242,23.365025,0.64202321,18.322666,0.73859042,16.157236,0.15748906
393,04000US48,Texas,2014,17.174129,0.13773167,18.476059,1.9910479,11.625168,0.53565508,11.583949,0.54222822,23.224941,0.49120709,24.946117,0.29653436,12.250273,0.29316083,14.030897,3.0657959,9.2679415,0.15215732,23.25333,0.27013958,25.784838,0.66887021,23.586435,0.53321028,18.594175,0.82516855,15.869199,0.18221655
394,04000US48,Texas,2015,15.851466,0.1492044,20.467255,2.7385013,,,10.613798,0.4500207,21.369425,0.42818949,22.840994,0.29743719,11.375254,0.31020805,,,8.6493511,0.10006515,21.278454,0.27219406,21.644855,0.79998744,19.952829,0.60202199,16.287634,0.77980453,14.849007,0.16307178
395,04000US48,Texas,2016,15.645717,0.13393773,18.756456,2.334619,,,10.743845,0.4992331,20.387304,0.41507572,22.292147,0.2789897,11.357507,0.28458342,,,8.859724,0.14157096,20.67255,0.25555131,23.208481,0.69058239,20.817781,0.53442919,15.360013,0.72409922,14.601784,0.16108572
396,04000US48,Texas,2017,14.730649,0.13727452,17.888218,1.7558299,,,9.7715292,0.46162367,18.987909,0.50830895,20.742025,0.28210911,10.787381,0.29317883,,,8.4908514,0.12543596,19.225424,0.25274095,20.296679,0.72351789,18.67907,0.56910211,14.999401,0.84909266,13.886123,0.14867921
397,04000US49,Utah,2009,11.533375,0.32957882,31.354889,3.8437381,20.193554,2.7499774,20.615494,3.2866583,28.705025,5.1487393,20.763878,1.4394466,10.238942,0.42662281,19.122656,5.0079284,9.3957281,0.3289147,20.712292,2.2435508,22.987738,3.1745343,18.084965,2.0107503,10.622784,1.2193818,10.38865,0.32776046
398,04000US49,Utah,2010,13.158199,0.32710618,33.868771,4.4694667,21.157848,2.2889116,20.321003,2.4426596,33.859325,5.8645067,27.193165,1.4052244,11.063512,0.43062228,22.82967,4.8182735,10.001257,0.33860177,26.118422,2.1715655,28.74341,3.0889342,25.929689,2.235384,21.506325,2.9991636,11.507424,0.35309756
399,04000US49,Utah,2011,13.526254,0.42556295,36.237091,3.7783821,21.378046,2.6947911,17.854763,2.7428169,19.397993,4.7975922,28.515503,1.8166331,11.256184,0.56212866,28.645214,5.9757547,10.252146,0.37893862,26.663181,2.6177402,27.973791,2.9722602,24.858158,2.0384526,19.753927,2.1497464,12.078096,0.43902224
400,04000US49,Utah,2012,12.830165,0.40994269,28.171009,2.7224073,21.353235,2.2567737,20.493517,2.2572138,18.586155,3.0540216,28.465143,1.7984606,10.446241,0.54641765,23.471195,5.469707,9.517664,0.34123409,26.053534,2.4564872,35.120747,3.4736288,29.053127,2.389411,18.715282,2.3319352,11.075561,0.41519669
401,04000US49,Utah,2013,12.665965,0.34013245,28.754595,3.9696977,20.049931,2.605727,17.996229,2.4323413,34.527325,5.6444392,24.481234,1.4913565,10.8484,0.45466921,24.72963,6.4964085,9.8970079,0.34283385,23.490978,2.1391602,27.732658,3.0106885,23.975372,2.1577609,16.518507,2.1361728,10.994471,0.39020491
402,04000US49,Utah,2014,11.729742,0.34262753,33.273392,3.4380615,16.548262,2.326678,16.083927,2.4407694,22.745966,3.4912837,23.639193,1.4436828,9.8845291,0.45467401,17.735893,5.4304099,8.9990196,0.33289394,22.190973,2.088475,28.105465,2.6242609,23.735622,1.7973821,16.078812,1.6696932,10.136495,0.32497224
403,04000US49,Utah,2015,11.257451,0.31376195,28.895456,3.9582975,,,17.150787,3.3410642,23.700438,3.9524841,19.502357,1.1222918,9.9511175,0.40467614,,,9.1991549,0.31982484,18.972443,1.9115133,20.814009,2.3927753,18.851797,1.6467927,15.739137,1.901293,10.04635,0.31455475
404,04000US49,Utah,2016,10.215941,0.30732423,31.247986,2.6749206,,,12.158484,2.0483124,39.108475,5.3148842,17.557886,1.1559423,9.0424252,0.40151426,,,8.1388168,0.30408794,17.924183,1.8348658,18.893517,2.1470962,16.26165,1.4970418,11.318553,1.4652727,8.94979,0.32268962
405,04000US49,Utah,2017,9.7147932,0.33286259,24.627634,3.7055142,,,12.343162,1.9790394,18.405891,4.4397511,16.716946,1.1437484,8.5833778,0.42864615,,,8.0534611,0.30985838,15.768121,1.9134154,18.709227,1.8513627,16.107363,1.3206911,11.079809,1.4695723,8.6667147,0.32035407
406,04000US50,Vermont,2009,11.36971,0.52129078,,,,,,,,,,,,,,,10.83144,0.5058108,21.346743,13.830484,,,,,,,10.792244,0.50927669
407,04000US50,Vermont,2010,12.707332,0.53096545,,,,,,,,,,,,,,,12.205135,0.53516912,21.254835,13.198408,,,,,,,12.311876,0.53750503
408,04000US50,Vermont,2011,11.488833,0.47814968,,,,,,,,,,,,,,,10.969432,0.48187822,20.219793,11.745334,,,,,,,11.004778,0.47395551
409,04000US50,Vermont,2012,11.815608,0.45957226,,,,,,,,,,,,,,,11.306076,0.46742949,20.221025,11.134521,,,,,23.709581,4.1479502,11.338494,0.4631367
410,04000US50,Vermont,2013,12.291009,0.53195518,,,,,,,,,,,,,,,11.910452,0.53068644,18.43318,12.507796,,,,,24.422573,5.9097948,11.987693,0.52665037
411,04000US50,Vermont,2014,12.154652,0.47705254,,,,,,,,,,,,,,,11.609458,0.46247238,19.997955,9.8937531,,,,,25.152313,4.2814298,11.606148,0.45779264
412,04000US50,Vermont,2015,10.207788,0.50686157,,,,,,,,,,,,,,,9.6175194,0.53527302,19.054083,11.393878,,,,,,,9.6846514,0.5230158
413,04000US50,Vermont,2016,11.886642,0.57579052,,,,,,,,,,,,,,,11.395582,0.58514702,18.796463,11.956608,,,,,,,11.571481,0.58925778
414,04000US50,Vermont,2017,11.309435,0.60252357,,,,,,,,,,,,,,,11.005621,0.62176704,15.463262,12.263391,,,,,,,11.060133,0.60534084
415,04000US51,Virginia,2009,10.527358,0.21438475,,,,,8.1246548,0.59728658,18.970112,0.55031109,14.77042,1.1097993,10.197701,0.24663872,,,7.7953062,0.19825709,15.902705,0.74577141,16.347635,2.0820878,14.225125,1.183943,12.260723,1.211669,8.1022606,0.20273277
416,04000US51,Virginia,2010,11.078389,0.1722288,,,,,8.9444847,0.67608547,18.998037,0.49264371,14.13336,0.87135613,10.81636,0.20139278,,,8.5033216,0.19359341,15.852022,0.60820609,14.141081,1.5811931,13.143084,0.91752046,12.271064,1.0070182,8.907793,0.19474517
417,04000US51,Virginia,2011,11.534015,0.19464935,,,,,8.722084,0.75531006,19.047482,0.50385994,17.791864,0.961151,10.985257,0.22791335,,,8.5585041,0.16714172,16.966866,0.62882781,22.301271,2.4233286,19.024082,1.377699,16.659758,1.5955212,9.1350031,0.20354241
418,04000US51,Virginia,2012,11.740158,0.17509335,,,,,8.2492542,0.77051622,20.296612,0.4840546,16.123131,0.9288339,11.338076,0.20932609,,,8.8176088,0.17344356,16.980097,0.5792625,15.829611,1.2999737,15.043595,0.80658865,14.484557,1.0201349,9.4176407,0.20571554
419,04000US51,Virginia,2013,11.718718,0.19663349,,,,,8.1471596,0.59028131,21.217611,0.46497178,14.51189,0.77246034,11.45622,0.22704762,,,8.8201551,0.21739486,16.821192,0.6639061,18.425346,2.2519202,14.668215,1.0161288,12.38892,0.86987728,9.2231016,0.22846642
420,04000US51,Virginia,2014,11.799005,0.19478618,20.591419,4.4481897,,,7.6671982,0.65072024,21.175135,0.54324538,16.00708,0.75280297,11.390599,0.22585528,,,8.7577801,0.1831322,17.013231,0.61462623,18.311354,1.661044,15.746321,0.93870515,14.085629,1.0946518,9.2740049,0.18741003
421,04000US51,Virginia,2015,11.183241,0.18938717,,,,,8.1447401,0.53088701,19.103342,0.61246687,14.277795,0.82471418,10.876946,0.22358438,,,8.6851034,0.17776512,15.394846,0.59018219,14.560602,1.7047696,13.153173,0.84472561,12.174119,0.789819,9.098218,0.18268718
422,04000US51,Virginia,2016,10.988153,0.21036674,,,,,7.3239675,0.56529003,18.266352,0.62250817,16.289381,0.88709605,10.458447,0.2478292,,,8.3264093,0.18609861,15.402357,0.63853401,19.643946,1.8638775,16.432814,0.97730917,14.067645,0.98508066,8.8236485,0.20580748
423,04000US51,Virginia,2017,10.637155,0.20461319,,,,,7.1169744,0.43987572,17.927629,0.57454789,13.672827,0.7990185,10.324833,0.24018301,,,8.1932659,0.2205717,14.615429,0.64643347,17.208225,1.5205425,15.224765,0.98357451,13.88908,1.2817547,8.5071678,0.23897891
424,04000US53,Washington,2009,12.314781,0.22027315,24.375784,2.5288203,10.560039,0.88155037,10.568471,0.92784083,24.283228,1.723364,24.766047,1.2269269,10.886251,0.28307626,10.433916,2.2995064,10.063602,0.19852009,18.892076,1.0400541,26.201767,2.2840922,19.811285,1.2365448,14.136794,1.0730461,11.029022,0.23485456
425,04000US53,Washington,2010,13.433019,0.25054315,27.24391,2.2396879,11.62874,0.70974821,10.907755,0.66353405,26.468172,1.657674,28.978052,1.1436267,11.463911,0.31739521,20.515467,4.7333355,10.197406,0.22684935,22.025232,1.0957214,33.384163,2.0838852,24.991817,1.2163368,17.568071,1.273128,11.556927,0.23694381
426,04000US53,Washington,2011,13.896334,0.21255629,26.153776,1.8025043,12.464122,0.77979249,12.179814,0.79836982,26.248592,1.6741434,29.14344,0.96856982,11.900665,0.27182871,16.038601,3.3495095,10.645652,0.17491271,22.269613,0.88257033,39.728104,1.9736975,28.210697,1.1447636,18.057238,1.0340887,11.703075,0.18618789
427,04000US53,Washington,2012,13.535743,0.27343953,29.824675,1.5812201,13.580443,0.85777867,13.035439,0.85291547,25.642321,1.4554229,26.000729,1.1133871,11.884332,0.3430368,20.257912,4.4419742,10.506127,0.24256763,21.175596,1.1404008,25.429794,1.9088496,20.798897,1.0760695,17.321516,1.2065556,11.908601,0.26539251
428,04000US53,Washington,2013,14.149282,0.23487699,25.673782,2.0521207,13.105202,0.88316298,12.805806,0.91124123,26.706081,1.8412428,26.574411,0.98410475,12.466521,0.29819557,16.958965,3.521184,11.193782,0.22895658,21.387424,0.98483944,28.454817,1.8343952,23.028234,0.98058331,18.903599,0.97379076,12.510479,0.24039465
429,04000US53,Washington,2014,13.187553,0.22339712,30.611206,2.4483397,12.432892,0.74041724,12.042498,0.75840735,24.690016,1.9971905,22.979412,0.84725785,11.828863,0.28027812,17.28426,3.1545267,10.50274,0.19586089,19.551996,0.88414198,23.235302,1.7036,20.229277,0.91269004,18.268574,0.99423575,11.650299,0.22318414
430,04000US53,Washington,2015,12.190344,0.20514591,24.403883,2.1052814,10.796377,0.57265425,10.492193,0.5771693,23.092285,1.70996,20.636637,0.88996392,11.002262,0.26541498,14.524932,2.7473931,9.9641199,0.21500766,17.33868,0.84179527,21.450205,1.5542039,17.525621,0.82282853,14.62263,0.84233087,10.977965,0.23996805
431,04000US53,Washington,2016,11.258476,0.19026604,26.8127,2.6472783,10.17189,0.56302941,9.3812141,0.52032512,22.965036,1.7076595,19.447535,0.81428301,10.09456,0.24623258,20.058382,3.8949363,9.0005245,0.19076325,16.399426,0.75967371,20.31426,1.5832566,16.797277,0.85301304,13.78651,0.8138423,9.8071213,0.19819534
432,04000US53,Washington,2017,11.028192,0.20151143,25.241131,1.9480708,9.9455471,0.55603999,9.6724768,0.56523836,19.469662,1.6135858,18.884956,0.84165895,9.8875809,0.26114982,13.509947,2.5665286,8.9545298,0.22082677,15.575732,0.80513179,22.72542,1.7839823,17.280107,0.96774167,13.019169,0.98202664,9.6604252,0.23675573
433,04000US54,West Virginia,2009,17.691685,0.40704226,,,,,,,31.166924,3.1663949,,,,,,,17.118786,0.39790958,26.206827,8.7498665,,,,,29.088697,4.3179164,17.141645,0.39792755
434,04000US54,West Virginia,2010,18.139681,0.4395797,,,,,,,29.098017,3.1796165,26.880497,6.279345,18.044794,0.44975182,,,17.340631,0.46345606,29.824835,9.6413574,,,,,33.06147,3.7808108,17.366985,0.45870328
435,04000US54,West Virginia,2011,18.57732,0.47049704,,,,,,,34.766731,3.5012939,29.322615,5.4456625,18.466455,0.47874302,,,17.674574,0.4712874,31.746567,10.0409,,,,,34.63575,3.6839306,17.712261,0.46900338
436,04000US54,West Virginia,2012,17.769667,0.4385767,,,,,,,37.444351,3.1704996,22.431107,3.5806644,17.712534,0.44618258,,,16.988667,0.42886803,28.530052,8.7615299,,,,,22.209068,2.6412985,17.026691,0.4292475
437,04000US54,West Virginia,2013,18.481525,0.43100399,,,,,,,31.932154,2.5284803,26.127487,3.2526143,18.381721,0.43882644,,,17.65963,0.41271606,29.769035,8.5038986,,,,,34.438713,4.6137953,17.754353,0.41806927
438,04000US54,West Virginia,2014,18.28072,0.40933266,,,,,,,31.592428,3.0210457,27.411461,5.6693001,18.164806,0.42088437,,,17.3673,0.44745424,30.433708,8.3339691,,,,,35.187931,3.1924047,17.40477,0.44410107
439,04000US54,West Virginia,2015,17.934511,0.4804953,,,,,,,28.356997,3.1683347,23.252783,3.6725163,17.862986,0.48953578,,,17.314579,0.50430077,25.908831,9.2936411,,,,,25.614283,3.8426321,17.387945,0.49760517
440,04000US54,West Virginia,2016,17.925703,0.46647415,,,,,,,27.128899,2.7667928,22.83786,4.5807657,17.856453,0.47757888,,,17.374025,0.44995901,24.710665,8.3088713,,,,,24.763254,3.277576,17.412277,0.45775878
441,04000US54,West Virginia,2017,19.081264,0.49014828,,,,,,,31.747458,3.2503355,24.265842,4.1449137,19.019636,0.49848923,,,18.175226,0.49872148,30.249987,8.9564581,,,,,26.746845,3.3114295,18.244289,0.50698519
442,04000US55,Wisconsin,2009,12.434995,0.21437883,29.078901,2.7611103,,,16.47588,1.742859,37.03685,1.653477,26.470882,1.4485676,11.652388,0.24035862,,,9.4865303,0.18891646,28.84218,1.7539829,26.311455,3.0956697,24.334223,1.6425607,22.967587,1.7559817,10.227718,0.21327581
443,04000US55,Wisconsin,2010,13.213602,0.19578697,28.814829,2.5107155,,,21.084066,2.3184972,38.532124,1.5063169,27.567699,1.4471474,12.315285,0.22698131,,,9.8253365,0.20149598,30.407768,1.5664322,30.111235,2.9493656,28.912931,1.635728,28.004377,1.8055819,10.4774,0.1982338
444,04000US55,Wisconsin,2011,13.067184,0.22917052,31.455547,2.7996867,,,16.665749,1.6783051,39.183613,1.3909844,26.647108,1.3876864,12.195368,0.25970918,,,9.7262316,0.21127976,29.699253,1.7238365,29.2841,2.7185705,27.844748,1.5419215,26.873333,1.7966353,10.4378,0.22345914
445,04000US55,Wisconsin,2012,13.230544,0.18516308,25.25017,2.292592,,,20.504934,1.9614352,38.202686,1.4911743,28.252979,1.2963885,12.241914,0.21505572,,,9.7559376,0.16619344,30.254341,1.3594553,28.853443,2.7503273,27.287609,1.6079836,25.922806,1.7836992,10.585943,0.16564868
446,04000US55,Wisconsin,2013,13.508393,0.19446917,32.529129,2.5302374,,,16.461767,1.7505871,38.392612,1.3192345,28.423565,1.3850442,12.500027,0.22783835,,,10.066153,0.16103782,29.940779,1.35887,29.213661,2.8927045,27.655087,1.710591,26.382145,1.9967599,10.887247,0.18611863
447,04000US55,Wisconsin,2014,13.175191,0.21509123,27.284506,2.0502486,,,22.199736,1.9396536,37.742405,1.3074872,27.530571,1.3051916,12.18657,0.24690512,,,9.5888224,0.16074021,30.013853,1.4369032,29.439157,2.9615843,27.413166,1.7517062,25.552404,1.956521,10.388399,0.1840754
448,04000US55,Wisconsin,2015,12.062938,0.20907444,27.914242,1.966733,,,14.828977,1.301818,33.234818,1.403851,25.870014,1.4844253,11.083529,0.24746445,,,8.9811974,0.17815255,26.105196,1.4159069,30.598221,3.2862592,26.400885,1.7049161,23.058151,1.5493883,9.6403637,0.18136871
449,04000US55,Wisconsin,2016,11.753707,0.21289526,26.058111,2.3169367,,,18.101763,1.8287834,32.901527,1.4547913,22.591148,1.2823852,10.976682,0.24602418,,,8.7291079,0.16621791,25.42009,1.3931609,25.290438,2.4871454,24.223366,1.4474049,23.238533,1.5718032,9.2361631,0.18777037
450,04000US55,Wisconsin,2017,11.329353,0.19411997,26.297928,2.4726689,,,15.372009,1.6682993,29.334692,1.3065343,20.393208,1.1451597,10.662029,0.22484636,,,8.7462311,0.16934964,22.684258,1.2835001,23.520872,1.9545346,21.548111,1.199259,19.760431,1.4040087,9.1860113,0.19378793
451,04000US56,Wyoming,2009,9.8388243,0.63275945,,,,,,,,,18.417953,3.08442,9.0753298,0.74175704,,,8.4792252,0.60935491,18.277874,5.922708,,,,,,,8.9859743,0.63037157
452,04000US56,Wyoming,2010,11.173066,0.71468747,,,,,,,,,18.704597,2.8909545,10.433447,0.83468783,,,9.7262163,0.74096346,20.054399,6.8330288,,,,,,,10.368826,0.78819531
453,04000US56,Wyoming,2011,11.29847,0.61381191,23.645109,4.7855849,,,,,,,16.771702,2.0146704,10.756031,0.70361304,,,10.07675,0.63140786,18.676979,5.7602234,,,,,,,10.65409,0.64057022
454,04000US56,Wyoming,2012,12.649324,0.65875912,32.584553,5.7051191,,,,,,,19.026207,2.4429421,11.982483,0.77131611,,,11.179455,0.61763734,20.804272,5.5043807,,,,,18.508638,3.8969257,11.663035,0.63154548
455,04000US56,Wyoming,2013,10.897284,0.62398452,29.079109,4.0561752,,,,,,,23.038101,3.022706,9.7250071,0.74447048,,,8.8682194,0.59518486,22.376976,5.3367629,,,,,,,9.6395016,0.59005976
456,04000US56,Wyoming,2014,11.185497,0.56865019,29.000702,5.7931843,,,,,,,27.603916,3.3362563,9.4080334,0.72651923,,,8.6713972,0.48283511,24.548092,4.4107552,,,,,,,9.8568439,0.51978284
457,04000US56,Wyoming,2015,11.082106,0.76886064,17.522038,2.6924033,,,,,,,15.393501,3.1292253,10.612047,0.91856748,,,10.325411,0.75979167,15.128829,6.3501177,,,,,,,10.819066,0.78377247
458,04000US56,Wyoming,2016,11.321168,0.59026682,25.396055,4.1980643,,,,,,,16.657553,2.6323071,10.754177,0.71046525,,,10.06557,0.5777663,18.256054,4.9983344,,,,,,,10.463038,0.62232751
459,04000US56,Wyoming,2017,11.332137,0.66175747,25.917259,3.8512805,,,,,,,22.751209,4.0849085,10.071233,0.86229128,,,9.3748035,0.60764605,21.742533,5.2815261,,,,,,,10.772495,0.68048751
